ts,battery_level,battery_voltage,clock_invalid,humidity,light_lux,light_percent,temperature,weight_grams,delta_w,delta_w_10,rolling_std_5,rolling_std_10,rolling_mean_5,net_weight,is_plateau,plateau_duration_s,hour_sin,hour_cos,dia_semana_sin,delta_w_30,rolling_std_30,session_gap_s,weight_zscore,trend_slope,cluster_ganador,anomaly_if,score_if
2026-04-21 14:14:00+00:00,,,0.5,42.400000765,6.843,1.0,21.0,171.0,0.0,0.0,0.0,0.0,171.0,84.0,1,480,0.446197813109809,-0.894934361602025,0.7818314824680298,84.0,40.228599651057486,480.0,2.2133479041906265,9.248355219464182e-15,0,-1,0.6005867479571616
2026-04-21 14:14:30+00:00,,,0.5,42.400000765,6.843,1.0,21.0,171.0,0.0,0.0,0.0,0.0,171.0,84.0,1,510,0.446197813109809,-0.894934361602025,0.7818314824680298,84.0,39.10898418110812,510.0,2.149833707355133,9.248355219464182e-15,0,-1,0.5976290844190488
2026-04-21 14:15:00+00:00,,,0.5,42.400000765,6.843,1.0,21.0,171.0,0.0,0.0,0.0,0.0,171.0,84.0,1,540,0.4422886902190017,-0.8968727415326881,0.7818314824680298,84.0,37.742076887952194,540.0,2.090353099199627,9.248355219464182e-15,0,-1,0.5974269447822012
2026-04-21 14:15:30+00:00,,,0.5,42.400000765,6.843,1.0,21.0,168.0,-3.0,-0.3,1.3416407864997073,0.948683298046809,170.4,81.0,1,570,0.4422886902190017,-0.8968727415326881,0.7818314824680298,81.0,36.04755798638254,570.0,1.9440457720711268,-0.16363636363635964,0,-1,0.6553013790187304
2026-04-21 14:16:00+00:00,,,0.5,42.400000765,6.843,1.0,21.0,165.0,-3.0,-0.6,2.683281572999662,2.024845673129987,169.2,78.0,0,0,0.4383711467890773,-0.898794046299167,0.7818314824680298,78.0,34.010224966895656,0.0,1.8067161367660114,-0.4545454545454561,0,-1,0.7001683218338894
2026-04-21 14:16:30+00:00,,,0.5,42.400000765,6.843,1.0,21.0,169.0,4.0,-0.2,2.4899799195976526,2.024845673130009,168.8,82.0,0,0,0.4383711467890773,-0.898794046299167,0.7818314824680298,82.0,31.66819718019451,0.0,1.8838837125484897,-0.4545454545454511,0,-1,0.6956007714028353
2026-04-21 14:17:00+00:00,,,0.5,42.400000765,6.843,1.0,21.0,162.0,-7.0,-0.9,3.5355339059326725,3.162277660167386,167.0,75.0,0,0,0.4344452574044172,-0.9006982393225879,0.7818314824680298,75.0,28.819214535389104,0.0,1.6347880639977805,-0.8121212121212134,0,-1,0.7154573884537714
2026-04-21 14:17:30+00:00,,,0.5,42.400000765,6.843,1.0,21.0,162.0,0.0,-0.9,3.271085446759153,3.7549966711029334,165.2,75.0,0,0,0.4344452574044172,-0.9006982393225879,0.7818314824680298,75.0,25.402529514737836,0.0,1.6012642984974712,-1.060606060606062,0,-1,0.7023075529893216
2026-04-21 14:18:00+00:00,,,0.5,42.5,6.843,1.0,21.0,160.0,-2.0,-1.1,3.507135583349967,4.371625682867382,163.6,73.0,0,0,0.4305110968082947,-0.9025852843498609,0.7818314824680298,73.0,21.15460331415624,0.0,1.5113439830838322,-1.3090909090909062,0,-1,0.7100579826336296
2026-04-21 14:18:30+00:00,,,0.5,42.5,6.843,1.0,21.0,160.0,0.0,-1.1,3.7148351242012754,4.62961481479058,162.6,73.0,0,0,0.4305110968082947,-0.9025852843498609,0.7818314824680298,73.0,15.4108858375776,0.0,1.4823757654864302,-1.4242424242424232,0,-1,0.7014629471651238
2026-04-21 14:19:00+00:00,,,0.5,42.5,13.685,1.0,21.0,160.0,0.0,-1.1,1.0954451150101026,4.5898438608151215,160.8,73.0,1,30,0.42656873990145855,-0.9044551454543679,0.7818314824680298,73.0,3.901664837700165,30.0,1.4543752990017593,-1.4060606060606071,1,-1,0.6449746192347882
2026-04-21 14:19:30+00:00,,,0.5,42.299999619999994,13.685,1.0,21.0,163.0,3.0,-0.8,1.4142135623729186,4.055175020198316,161.0,76.0,1,60,0.42656873990145855,-0.9044551454543679,0.7818314824680298,-6.0,4.045715770040304,60.0,1.5118165753542603,-1.09090909090909,1,-1,0.627089029719297
